pro_com_t,mail
006083,comune.gremiasco@tor.it
006084,info@comune.grognardo.al.it
006085,info@comune.grondona.al.it
006086,segreteria@comune.guazzora.al.it
006087,demografici@comuneisolasantantonio.al.it
006088,info@comune.lerma.al.it
006090,info@comune.malvicino.al.it
006091,protocollo@comune.masio.al.it
006092,info@comune.melazzo.al.it
006093,info@comune.merana.al.it
006094,info@comune.mirabellomonferrato.al
006095,info@comune.molare.al.it
006096,sindaco@comune.molinodeitorti.al.it
006097,ragioneria@comune.mombellomonferrato.al.it
006098,segreteria@comunemomperone.it
006099,info@comune.moncestino.al.it
006100,mongiardino.ligure@ruparpiemonte.it
006101,monleale@libero.it
006102,info@comune.montacuto.al.it
006103,comunemontaldeo@libero.it
006104,info@comune.montaldo.al.it
006105,segreteria@comune.montecastello.al.it
006106,montechiaro.acqui@ruparpiemonte.it
006108,info@comune.montemarzino.al.it
006109,info@comune.moranosulpo.al.it
006110,anagrafe@comune.morbello.al.it
006112,ragioneria@comunemorsasco.it
006113,protocollo@murisengo.com
006115,info@comune.occimiano.al.it
006116,odalengo.grande@ruparpiemonte.it
006117,info@comune.odalengopiccolo.al.it
006118,segreteria@comune.olivola.al.it
006120,sportello@comune.ottiglio.al.it
006123,ragioneria@comune.ozzanomonferrato.al.it
006124,comunedipaderna@libero.it
006125,segreteria@comune.pareto.al.it
006126,info@comune.parodiligure.al.it
006127,pasturana@comune.pasturana.al.it
006128,protocollo@comune.pecetto.al.it
006129,info@comune.pietramarazzi.al.it
006131,pomaro.monferrato@reteunitaria.piemonte.it
006132,protocollo@comune.pontecurone.al.it
006133,info@comune.pontestura.al.it
006134,info@comune.ponti.al.it
006135,info@comune.ponzanomonferrato.al.it
006136,bilancio@comune.ponzone.al.it
006137,info@comune.pozzolgroppo.al.it
006140,demografici@comune.predosa.al.it
006141,info@comune.quargnento.al.it
006142,tributi@comune.quattordio.al.it
006143,info@comune.ricaldone.al.it
006144,info@comune.rivalta.al.it
006145,segreteria@comune.rivarone.al.it
006147,affarigenerali@comuneroccagrimalda.it
006148,rocchetta.ligure@gmail.com
006150,info@comune.salamonferrato.al.it
006155,sansebastianonline@libero.it
006156,info@comune.santagatafossili.al.it
006157,info@comune.sardigliano.al.it
006158,info@comune.sarezzano.al.it
006159,serralunga.di.crea@ruparpiemonte.it
006160,segreteria@comune.serravalle-scrivia.al.it
006161,protocollo@comunedisezzadio.it
006162,info@comune.silvanodorba.al.it
006163,demografico@comune.solero.al.it
006164,info@comune.solonghello.al.it
006165,info@comune.spignomonferrato.al.it
006166,info@comune.spinetoscrivia.al.it
006167,info@comune.stazzano.al.it
006168,ragioneria@comune.strevi.al.it
006169,info@comune.tagliolomonferrato.al.it
006170,demografici@comune.tassarolo.al.it
006171,info@comune.terruggia.al.it
006172,comuneterzo@comuneterzo.it
006175,info@comune.treville.al.it
006176,trisobbio@ruparpiemonte.it
006177,comune@comune.valenza.al.it
006178,info@comune.valmacca.al.it
006179,ragioneria@comune.vignalemonferrato.al.it
006182,info@comune.villadeati.al.it
006183,donatella.dania@comune.villalvernia.al.it
006184,protocollo@comune.villamiroglio.al.it
006185,info@comune.villanovamonferrato.al.it
006187,info@comune.visone.al.it
006189,comune.volpeglino@tiscalinet.it
006190,info@comune.voltaggio.al.it
007002,info@comune.antey-st-andre.ao.it
007004,info@comune.arnad.ao.it
007005,info@comune.arvier.ao.it
007006,info@comune.avise.ao.it
007008,info@comune.aymavilles.ao.it
007009,info@comune.bard.ao.it
007010,segreteria@comune.bionaz.ao.it
007012,info@comune.brusson.ao.it
007014,segreteria@comune.challand-st-victor.ao.it
007015,info@comune.chambave.ao.it
007016,segreteria@comune.chamois.ao.it
007017,info@comune.champdepraz.ao.it
007018,info@comune.champorcher.ao.it
007019,info@comune.charvensod.ao.it
007020,info@comune.chatillon.ao.it
007021,info@comune.cogne.ao.it
007023,info@comune.donnas.ao.it
007024,info@comune.doues.ao.it
007026,info@comune.etroubles.ao.it
007027,info@comune.fenis.ao.it
007028,info@comune.fontainemore.ao.it
007029,info@comune.gaby.ao.it
007030,info@comune.gignod.ao.it
007031,amministrazione@comune.gressan.ao.it
007032,info@comune.gressoneylatrinite.ao.it
007033,info@comune.gressoneystjean.ao.it
007035,info@comune.introd.ao.it
007036,info@comune.issime.ao.it
007037,info@comune.issogne.ao.it
007038,info@comune.jovencan.ao.it
007040,info@comune.lasalle.ao.it
007041,info@comune.la-thuile.ao.it
007042,info@comune.lillianes.ao.it
007043,info@comune.montjovet.ao.it
007044,info@comune.morgex.ao.it
007045,info@comune.nus.ao.it
007047,info@comune.oyace.ao.it
007048,info@comune.perloz.ao.it
007049,info@comune.pollein.ao.it
007051,segreteria@comune.pontey.ao.it
007052,info@comune.pontsaintmartin.ao.it
007053,info@comune.pre-saint-didier.ao.it
007054,info@comune.quart.ao.it
007055,info@comune.rhemes-notre-dame.ao.it
007056,info@comune.rhemes-st-georges.ao.it
007057,segreteria@comune.roisan.ao.it
007058,info@comune.saint-christophe.ao.it
007059,info@comune.saintdenis.ao.it
007060,info@comune.saintmarcel.ao.it
007061,info@comune.saint-nicolas.ao.it
007063,info@comune.saint-pierre.ao.it
007064,info@comune.saintrhemyenbosses.ao.it
007065,info@comune.saint-vincent.ao.it
007066,info@comune.sarre.ao.it
007067,segreteria@comune.torgnon.ao.it
007068,info@comune.valgrisenche.ao.it
007069,info@comune.valpelline.ao.it
007070,info@comune.valsavarenche.ao.it
007071,info@comune.valtournenche.ao.it
007073,segreteria@comune.verres.ao.it
007074,info@comune.villeneuve.ao.it
008001,airolecom@gmail.com
008002,apricale@apricale.org
008003,comuneaquilaarroscia@libero.it
008004,protocollo@comune.armo.im.it
008005,aurigo@uno.it
008006,info@comunedibadalucco.it
008007,sindaco@comunebajardo.it
008010,info@comune.borgomaro.im.it
008011,servizigenerali@comunedicamporosso.it
008012,caravonica@uno.it
008014,ragioneria@comunedicastellaro.it
008015,castelvittorio.im@libero.it
008017,comunecervo@cervo.com
008020,contatti@comune.chiusavecchia.im.it
008021,demografici@comune.cipressa.im.it
008022,info@comune.civezza.im.it
008023,protocollo@cosioim.org
008024,tecnico.costa@libero.it
008025,ragioneria@comune.dianoarentino.im.it
008026,protocollo@comunedianocastello.it
008027,protocollo@comune.dianomarina.im.it
008028,dianospietro@uno.it
008029,ragioneriatributi@dolceacqua.it
008032,comune@comuneisolabona.it
008033,lucinasco@libero.it
008034,mendatica@libero.it
008035,fulvioarnaldi@libero.it
008037,montegrosso@libero.it
008038,comunediolivettasm@libero.it
008039,comune@comune.ospedaletti.im.it
008041,comune@comunepietrabruna.it
008044,info@comunedipompeiana.net
008046,ragioneria@pornassio.org
008047,comune.prela@libero.it
008048,protocollo@comune.ranzo.im.it
008049,info@comune.rezzo.im.it
008050,info@comunedirivaligure.it
008051,comunedirocchetta@libero.it
008052,info@sanbart.it
008053,info@sanbiagiodellacima.gov.it
008054,comune@comune.sanlorenzoalmare.im.it
008056,info@comune.santostefanoalmare.im.it
008057,info@comuneseborga.it
008058,protocollo@comunesoldano.it
008060,info@comune.terzorio.im.it
008062,comune@vallebona.info
008064,comunedivasia@libero.it
008066,protocollo@comune.vessalico.im.it
008068,info@comune.montaltocarpasio.im.it
009001,protocollo@comune.alassio.av.it
009003,protocollo@comune.albissolamarina.sv.it
009004,urp@comune.albisola-superiore.sv.it
009005,areafinanziaria@comunealtare.it
009006,protocollo@comunediandora.it
009007,info@comunearnasco.it
009008,info@comune.balestrino.sv.it
009009,grichero@tiscalinet.it
009010,bergeggi@comune.bergeggi.sv.it
009011,comune@comunediboissano.it
009012,protocollo@comune.borghettosantospirito.sv.it
009013,ragioneria@comuneborgioverezzi.it
009014,info@comune.bormida.sv.it
009015,protocollo@comunecairo.it
009016,info@comune.calice-ligure.sv.it
009018,info@comune.carcare.sv.it
009019,casanovalerrone@libero.it
009020,castelbianco@libero.it
009021,castelvecchiorb@uno.it
009022,info@comune.celle.sv.it
009023,personale@comune.cengio.sv.it
009024,info@comune.ceriale.sv.it
009025,protocollo@comune.cisanosulneva.sv.it
009026,protocollo@comune.cosseria.sv.it
009029,protocollo@comunefinaleligure.it
009030,ragioneria@comune.garlenda.sv.it
009031,info@comune.giustenice.sv.it
009033,laigueglia@comune.laigueglia.sv.it
009037,segreteria@comune.massimino.sv.it
009040,ufficiotributi@comunemurialdo.it
009041,com_nasino@libero.it
009043,onzoc@libero.it
009044,info@comune.orcofeglino.sv.it
009045,info@comuneortovero.it
009046,protocollo@comune.osiglia.sv.it
009047,posta@comunedipallare.it
009048,protocollo@comune.pianacrixia.sv.it
009050,protocollo@comune.plodio.sv.it
009052,info@comune.quiliano.sv.it
009053,segreteria@comune.rialto.sv.it
009055,protocollo@comune.sassello.sv.it
009056,informa@comune.savona.it
009058,info@comune.stella.sv.it
009059,sindaco.di.stellanello@gmail.com
009061,municipio@comune.toirano.sv.it
009062,protocollo@comune.tovo-san-giacomo.sv.it
009064,info@comune.vado-ligure.sv.it
009067,vezziportio@comune.vezzi-portio.sv.it
009068,protocollo@comunevillanovadalbenga.it
009069,zuccarellosegreteria@gmail.com
010001,info@comune.arenzano.ge.it
010003,protocollo@comune.bargagli.ge.it
010004,protocollo@comune.bogliasco.ge.it
010005,amministrativo@comune.borzonasca.ge.it
010006,sindaco@comune.busalla.ge.it
010007,protocollo@comune.camogli.ge.it
010008,info@comune.campo-ligure.ge.it
010009,info@comune.campomorone.ge.it
010010,area.segreteria@comunecarasco.it
010012,ragioneria@comune.casella.ge.it
010015,protocollo@comune.chiavari.ge.it
010016,segretario@comune.cicagna.ge.it
010017,segrsindaco@comune.cogoleto.ge.it
010020,segreteria@comune.crocefieschi.ge.it
010021,info.davagna@comunedavagna.it
010022,comunedifascia@tin.it
010023,comunedifavale@libero.it
010024,fontanigorda@virgilio.it
010026,comunedigorreto@libero.it
010027,amministrativo@comune.isoladelcantone.ge.it
010028,l.cella@comune.lavagna.ge.it
010029,monica.solari@comune.leivi.ge.it
010030,comunelorsica@libero.it
010031,info@comune.lumarzo.genova.it
010032,info@comune.masone.ge.it
010033,segreteria@comune.mele.ge.it
010034,ragioneria@comunemezzanego.it
010035,info@comune.mignanego.ge.it
010036,ragioneria@comune.moconesi.ge.it
010038,anagrafe@comune.montebruno.ge.it
010040,servizifinanziari@comune.ne.ge.it
010042,sindaco@comune.orero.ge.it
010043,areafinanziaria@comune.pieveligure.ge.it
010044,protocollo@comune.portofino.genova.it
010045,segreteria@comune.propata.ge.it
010047,protocollo@comune.recco.ge.it
010048,info@comune.rezzoaglio.ge.it
010049,ragioneria@comune.roncoscrivia.ge.it
010050,anagrafe@comune.rondanina.ge.it
010051,comune.rossiglione@tin.it
010052,comune@comune.rovegno.ge.it
010054,urp@comunesml.it
010056,tributi@comune.santostefanodaveto.ge.it
010058,protocollo@comune.serraricco.ge.it
010059,protocollo@comune.sestri-levante.ge.it
010060,area.amministrativa@comune.sori.ge.it
010063,areademografica@comune.tribogna.ge.it
010064,info@comune.uscio.ge.it
010065,ragioneria@comune.valbrevenna.ge.it
010066,serviziosegreteria@comunedivobbia.com
011001,protocollo@comune.ameglia.sp.it
011003,area.amministrativa@comune.beverino.sp.it
011005,affarigenerali@comune.bonassola.sp.it
011006,info@comuneborghettodivara.191.it
011007,brugnatocom@libero.it
011008,comcal@libero.it
011009,sindaco@comune.carro.sp.it
011010,sindaco@comune.carrodano.sp.it
011011,segreteria@comune.castelnuovomagra.sp.it
011014,anagrafe@comune.framura.sp.it
011016,sindaco@comune.lerici.sp.it
011017,affarigenerali@comune.levanto.sp.it
011018,segreteria@comune.maissana.sp.it
011019,protocollo@comune.monterosso.sp.it
011020,protocollo@comune.luni.sp.it
011023,protocollo@comune.riccodelgolfo.sp.it
011024,attproduttive@comune.riomaggiore.sp.it
011025,protocollo@comune.rocchettadivara.sp.it
011026,ragioneria@comune.santostefanodimagra.sp.it
011027,segreteria.sindaco@comunesarzana.gov.it
011028,demografici@comune.sestagodano.sp.it
011029,cosap.vareseligure@liguriainrete.it
011030,protocollo@comune.vernazza.sp.it
011032,info@comunezignago.it
012002,affarigenerali@comune.albizzate.va.it
012003,segreteria@comune.angera.it
012004,segreteria@comunearcisate.va.it
012005,segreteria@comune.arsagoseprio.va.it
012006,infoazzate@comune.azzate.va.it
012007,demografici@comune.azzio.va.it
012008,info@comune.barasso.va.it
012010,info@comune.bederovalcuvia.va.it
012011,finanze@comune.besano.va.it
012012,ced@comune.besnate.va.it
012014,ufficiosegreteria@comune.biandronno.va.ite
012017,ufficiosegreteria@comune.brebbia.va.it
012018,ragioneria@unioneovestlagovarese.it
012019,affarigenerali@comune.brenta.va.it
012021,info@comune.brinzio.va.it
012022,combrissago@comune.brissago-valtravaglia.va.it
012023,protocollo@comune.brunello.va.it
012024,ragioneria@comune.brusimpiano.va.it
012025,protocollo@comune.buguggiate.va.it
012030,info@comune.cantello.va.it
012031,info@comune.caravate.va.it
012035,segreteria@comune.caronnovaresino.va.it
012036,info@comune.casalelitta.va.it
012037,info@comune.casalzuigno.va.it
012040,protocollo@cassano-magnago.it
012041,info@comune.cassanovalcuvia.va.it
012043,info@comune.castellocabiaglio.va.it
012045,affarigenerali@comune.castelveccana.va.it
012046,segreteria@comune.castiglione-olona.va.it
012050,segreteria@comune.cislago.va.it
012051,protocollo@comune.cittiglio.va.it
012052,protocollo@comune.clivio.va.it
012053,mbonavia@comune.cocquio-trevisago.va.it
012056,anagrafe@comune.cremenaga.va.it
012057,ragioneria@comune.crosiodellavalle.va.it
012060,info@comune.cunardo.va.it
012061,info@comune.curigliaconmonteviasco.va.it
012062,info@comune.cuveglio.va.it
012063,info@comune.cuvio.va.it
012064,protocollo@comune.daverio.va.it
012065,info@comune.dumenza.va.it
012066,info@comune.duno.va.it
012067,protocollo@comune.fagnanoolona.va.it
012068,comune@ferno.gov.it
012069,info@comune.ferreradivarese.va.it
012071,info@comune.galliatelombardo.va.it
012072,segreteriai@comune.gavirate.va.it
012074,ragioneria@comune.gemonio.va.it
012075,segreteria@comune.gerenzano.va.it
012077,info@comune.golasecca.va.it
012080,info@comune.gornateolona.va.it
012081,info@comune.grantola.va.it
012082,info@comune.inarzo.va.it
012083,info@comune.induno-olona.va.it
012084,segreteria@comune.ispra.va.it
012085,ragioneria@comune.jeragoconorago.va.it
012087,affari.generali@comune.laveno.va.it
012088,ragioneria@comune.leggiuno.va.it
012089,segreteria@lonateceppino.com
012090,comune@lonatepozzolo.gov.it
012091,segreteria@comune.lozza.va.it
012093,protocollo@comune.luvinate.va.it
012095,segreteria@unioneovestlagovarese.it
012097,mario_giaramita@comune.marchirolo.varese.it
012099,info@comune.marzio.va.it
012100,info@comune.masciagoprimo.va.it
012101,ragioneria@comune.mercallo.va.it
012102,info@comune.mesenzana.va.it
012103,info@comune.montegrino-valtravaglia.va.it
012104,protocollo@comune.monvalle.va.it
012105,respaffarigeneralifinanziario@comune.morazzone.va.it
012106,segreteria@comune.mornago.va.it
012107,info@comune.oggionaconsantostefano.va.it
012108,info@comuneolgiateolona.it
012109,segreteria@comune.origgio.va.it
012113,affarigenerali@comune.portoceresio.va.it
012114,vallarini@comune.portovaltravaglia.va.it
012115,info@comune.ranciovalcuvia.va.it
012116,segreteria@comune.ranco.va.it
012117,saltrio@comune.saltrio.va.it
012123,segreteria@comune.sommalombardo.va.it
012124,settoretecnico@comune.sumirago.va.it
012125,segreteria@comune.taino.va.it
012126,segreteria@comune.ternate.va.it
012127,protocollo@comune.tradate.va.it
012128,segreteria@comune.travedonamonate.va.it
012129,municipio@comune.tronzanolagomaggiore.va.it
012130,info@comune.uboldo.va.it
012131,sindaco@comune.valganna.va.it
012132,info@comune.varano-borghi.va.it
012136,ufficiotributi@comunevenegonoinferiore.it
012137,segreteria@comune.venegonosuperiore.va.it
012139,protocollo@comune.viggiu.va.it
012140,info@comune.vizzolaticino.va.it
012142,info@comune.maccagnoconpinoeveddasca.va.it
013003,info@comune.albavilla.co.it
013004,tributi@comune.albeseconcassano.co.it
013005,info@comune.albiolo.co.it
013006,info@comune.alserio.co.it
013007,uffici@alzatebrianza.org
013010,protocollo@comune.appianogentile.co.it
013012,contialberto@comune.arosio.co.it
013015,ragioneria@comune.barni.co.it
013021,info@comune.benelario.co.it
013022,info@comune.beregazzoconfigliaro.co.it
013023,info@comune.binago.co.it
013024,info@comune.bizzarone.co.it
013025,protocollo@comune.blessagno.co.it
013028,protocollo@comune.bregnano.co.it
013029,segreteria@comune.brenna.co.it
013030,info@comune.brienno.co.it
013032,info@comune.brunate.co.it
013035,info@comune.cabiate.co.it
013037,info@comune.caglio.co.it
013040,protocollo@comunecampione.ch
013041,urp@comune.cantu.co.it
013042,segreteria@comune.canzo.co.it
013044,ufficio.servizifinanziari@comune.carateurio.co.it
013045,info@comune.carbonate.co.it
013046,comunecarimate@comunecarimate.it
013047,comunecarlazzo@comune.carlazzo.co.it
013052,ragioneria@comune.caslinoderba.co.it
013053,segreteria@comune.casnateconbernate.co.it
013055,protocollo@comune.cassinarizzardi.co.it
013058,comune@comune.castelmarte.co.it
013062,info@comune.cavargna.co.it
013063,comcerano@mclink.it
013065,info@comune.cernobbio.co.it
013068,info@comune.cirimido.co.it
013071,info@comune.clainoconosteno.co.it
013074,info@comune.colonno.co.it
013077,anagrafe@comune.corrido.co.it
013083,ragioneria@comune.cremia.co.it
013084,ufficio.info@comune.cucciago.co.it
013085,info@comune.cusino.co.it
013087,anagrafe@comune.dizzasco.co.it
013089,ragioneria@comunedomaso.it
013090,info.dongo@comune.dongo.co.it
013092,info@comune.dossodelliro.co.it
013095,comune.erba@comune.erba.co.it
013097,info@comune.eupilio.co.it
013100,info@comune.fenegro.co.it
013101,comune@comune.figinoserenza.co.it
013102,info@comune.finomornasco.co.it
013106,info@comune.garzeno.co.it
013110,info@comune.grandate.co.it
013113,info@comune.griante.co.it
013118,affari.generali@comune.inverigo.co.it
013119,segreteria@comune.laglio.co.it
