pro_com_t,link,pec,cf,cap
002008,http://comune.balmuccia.vc.it,balmuccia@cert.ruparpiemonte.it,82000110021,13020
002009,http://comunedibalocco.it,comune.balocco.vc@legalmail.it,00425380029,13040
002011,http://comune.bianze.vc.it,bianze@legalmail.it,84500430024,13041
002014,http://comune.boccioleto.vc.it,boccioleto@cert.ruparpiemonte.it,82000130029,13022
002015,http://comuneborgodale.info,protocollo.borgo.dale@cert.ruparpiemonte.it,00319610028,13040
002016,http://comune.borgosesia.vc.it,protocollo.borgosesia@cert.ruparpiemonte.it,00210430021,13011
002017,http://comuneborgovercelli.it/,protocollo.comuneborgovercelli@legalmail.it,80003710029,13012
002021,http://comune.buronzo.vc.it/,buronzo@cert.ruparpiemonte.it,00430850024,13040
002025,http://comune.campertogno.vc.it,segretariocomunale.campertogno@cert.ruparpiemonte.it,00432380020,13023
002029,http://comune.carcoforo.vc.it,carcoforo@cert.ruparpiemonte.it,82000610020,13026
002030,http://comune.caresana.vc.it,caresana@pec.it,00315680025,13010
002031,http://comune.caresanablot.vc.it,protocollo@pec.comune.caresanablot.vc.it,80015110028,13030
002032,http://comune.carisio.vc.it,carisio@legalmail.it,00317500023,13040
002033,http://comune.casanovaelvo.vc.it,casanova.elvo@cert.ruparpiemonte.it,80003010024,13030
002035,http://comune.sangiacomovercellese.vc.it,san.giacomo.vercellese@cert.ruparpiemonte.it,00424850022,13030
002041,http://comune.cervatto.vc.it,cervatto@cert.ruparpiemonte.it,82000730026,13025
002042,http://cigliano.net,comune.cigliano@legalmail.it,00222570020,13043
002043,http://comune.civiasco.vc.it,comune.civiasco.vc@legalmail.it,82000770022,13010
002045,http://comune.collobiano.vc.it,protocollo@pec.comune.collobiano.vc.it,80002710020,13030
002047,http://comune.costanzana.vc.it/,costanzana@pec.it,00315290023,13033
002048,http://comune.cravagliana.vc.it/,cravagliana@cert.ruparpiemonte.it,82001010022,13020
002049,http://comune.crescentino.vc.it,crescentino@cert.ruparpiemonte.it,80001630021,13044
002052,http://comune.crova.vc.it,comune.crova.vc@cert.legalmail.it,84500390020,13040
002054,http://comune.desana.vc.it,desana@cert.ruparpiemonte.it,80000790024,13034
002057,http://comune.fobello.vc.it,fobello@cert.ruparpiemonte.it,82001210028,13025
002058,http://comune.fontanettopo.vc.it,fontanetto.po@cert.ruparpiemonte.it,00347340028,13040
002059,http://comune.formigliana.vc.it,formigliana@cert.ruparpiemonte.it,80003070028,13030
002061,http://comune.gattinara.vc.it,protocollo.gattinara@pec.it,00270230022,13045
002062,http://comune.ghislarengo.vc.it/,ghislarengo@cert.ruparpiemonte.it,00424870020,13030
002065,http://comune.greggio.vc.it,greggio@cert.ruparpiemonte.it,00424860021,13030
002066,http://comune.guardabosone.vc.it,tributi.guardabosone@anutel.it,82001270022,13010
002067,http://comune.lamporo.vc.it,lamporo@cert.ruparpiemonte.it,80002270025,13046
002068,http://comune.lenta.vc.it,lenta@cert.ruparpiemonte.it,00374110021,13035
002070,http://comune.lignana.vc.it,lignana@cert.ruparpiemonte.it,80003490028,13034
002071,http://comune.livornoferraris.vc.it,info@pec.livornof.it,84500230028,13046
002072,http://comune.lozzolo.vc.it,municipio@pec.comune.lozzolo.vc.it,80003770023,13045
002078,http://comune.mollia.vc.it,mollia@cert.ruparpiemonte.it,00433220027,13020
002079,http://comune.moncrivello.vc.it,moncrivello@legalmail.it,00368980025,13040
002082,http://comune.mottadeconti.vc.it/,mottadeconti@pec.it,80002490029,13010
002088,http://comuneolcenengo.it,olcenengo@pec.it,80003330026,13047
002089,http://comune.oldenico.vc.it,oldenico@cert.ruparpiemonte.it,00425310026,13030
002090,http://comune.palazzolovercellese.vc.it,palazzolo.vercellese@cert.ruparpiemonte.it,00326670023,13040
002091,http://comune.pertengo.vc.it,pertengo@pec.it,80005290020,13030
002093,http://comune.pezzana.vc.it,comune.pezzana@pec.it,80002790022,13010
002096,http://comune.pila.vc.it,pila@cert.ruparpiemonte.it,82001310026,13020
002097,http://comune.piode.vc.it,piode@postemailcertificata.it,82001350022,13020
002102,http://comune.postua.vc.it,protocollo.postua@cert.ruparpiemonte.it,82001530029,13010
002104,http://comune.prarolo.vc.it,prarolo@cert.ruparpiemonte.it,00385980024,13012
002107,http://comune.quarona.vc.it,comune.quarona.vc@cert.legalmail.it,00202120028,13017
002108,http://comune.quintovercellese.vc.it/,quinto.vercellese@cert.ruparpiemonte.it,80000730020,13030
002110,http://comune.rassa.vc.it/it-it/home,rassa@cert.ruparpiemonte.it,82001810025,13020
002113,http://comune.rimella.vc.it,comune.rimella@legalmail.it,82001890027,13020
002115,http://comune.rive.vc.it,rive@cert.ruparpiemonte.it,00379150022,13030
002116,http://comune.roasio.vc.it,segreteria@pec.comune.roasio.vc.it,80006220026,13060
002118,http://comune.ronsecco.vc.it,protocollo@pec.comune.ronsecco.vc.it,80002570028,13036
002121,http://comune.rossa.vc.it,rossa@cert.ruparpiemonte.it,82001950029,13020
002122,http://comune.rovasenda.vc.it,rovasenda@cert.ruparpiemonte.it,80002890020,13040
002126,http://comune.salasco.vc.it,comune.salasco.vc@legalmail.it,84500790021,13040
002127,http://comune.salivercellese.vc.it,sali.vercellese@cert.ruparpiemonte.it,80000510026,13040
002128,http://comune.saluggia.vc.it,saluggia@cert.ruparpiemonte.it,84501250025,13040
002131,http://comune.sangermanovercellese.vc.it,comune.sangermanovercellese.vc@legalmail.it,00380610022,13047
002133,http://comune.santhia.vc.it,protocollo@pec.comune.santhia.vc.it,00325950020,13048
002134,http://comune.scopa.vc.it,scopa@cert.ruparpiemonte.it,82001990025,13027
002135,http://comune.scopello.vc.it,scopello@cert.ruparpiemonte.it,82002050027,13028
002137,http://comune.serravallesesia.vc.it,protocollo.serravalle.sesia@cert.ruparpiemonte.it,82002190021,13037
002142,http://comune.stroppiana.vc.it,comune.stroppiana@pec.it,00384420022,13010
002147,http://comune.tricerro.vc.it,tricerro@cert.ruparpiemonte.it,80001310020,13038
002148,http://comune.trino.vc.it,comune@pec.comune.trino.vc.it,80001910027,13039
002150,http://comune.tronzanovercellese.vc.it,comune.tronzanovercellese.vc@cert.legalmail.it,00317880029,13049
002152,http://comune.valduggia.vc.it,valduggia@cert.ruparpiemonte.it,00328710025,13018
002156,http://comune.varallo.vc.it,comune.varallo.vc@legalmail.it,00176400026,13019
002158,http://comune.vercelli.it,protocollo@cert.comune.vercelli.it,00355580028,13100
002163,http://comune.villarboit.vc.it,villarboit@cert.ruparpiemonte.it,00425370020,13030
002164,http://comune.villata.vc.it,villata@cert.ruparpiemonte.it,80003170026,13010
002166,http://comune.vocca.vc.it/,comune.vocca.vc@legalmail.it,82002810024,13020
002170,http://comune.altosermenza.vc.it,altosermenza@pcert.it,02653380028,13026
002171,http://comune.cellioconbreia.vc.it,cellioconbreia@pcert.it,02654220025,13024
003001,http://comune.agrateconturbia.no.it/,pec@agrateconturbia.eu,00471090035,28010
003002,http://comune.ameno.novara.it,ameno@pec.it,00452150030,28010
003006,http://comune.armeno.no.it,armeno@cert.ruparpiemonte.it,00481240034,28011
003008,http://comune.arona.no.it,protocollo@pec.comune.arona.no.it,81000470039,28041
003012,http://comune.barengo.no.it,protocollo@pec.comune.barengo.no.it,80000370033,28010
003016,http://comune.bellinzago.no.it,municipio@pec.comune.bellinzago.no.it,00190090035,28043
003018,http://comune.biandrate.no.it,biandrate@pcert.it,00310870035,28061
003019,http://comune.boca.no.it,amministrazione_boca@pec.it,82000510030,28010
003021,http://comune.bogogno.no.it,bogogno@cert.ruparpiemonte.it,00429660038,28010
003022,http://comune.bolzanonovarese.no.it,bolzano.novarese@cert.ruparpiemonte.it,00426150033,28010
003023,http://comune.borgolavezzaro.no.it,borgolavezzaro@cert.ruparpiemonte.it,94042030034,28071
003024,http://comune.borgomanero.no.it,protocollo@pec.comune.borgomanero.no.it,82001370038,28021
003025,http://comuneborgoticino.no.it,comune.borgoticino@legalmail.it,80009810039,28040
003026,http://comune.briga-novarese.no.it,municipio@pec.comune.briga-novarese.no.it,00426130035,28010
003027,http://comune.briona.no.it,comune@pec.comune.briona.no.it,80005410032,28072
003030,http://comune.caltignaga.no.it,municipio@pec.comune.caltignaga.no.it,00304840036,28010
003032,http://comune.cameri.no.it,comune.cameri.no@legalmail.it,00141730036,28062
003036,http://comune.carpignanosesia.no.it,carpignanosesia@pcert.it,80005390036,28064
003037,http://comune.casalbeltrame.no.it,casalbeltrame@cert.ruparpiemonte.it,00318060035,28060
003039,http://comune.casaleggionovara.no.it,casaleggionovara@pcert.it,00415080035,28060
003040,http://comune.casalino.no.it,casalino@cert.ruparpiemonte.it,00467290037,28060
003041,http://comune.casalvolone.no.it,casalvolone@cert.ruparpiemonte.it,80001330036,28060
003042,http://comune.castellazzonovarese.no.it,castellazzonovarese@pcert.it,00415060037,28060
003043,http://comune.castellettosopraticino.no.it,castellettosopraticino@pec.it,00212680037,28053
003044,http://comune.cavaglietto.no.it,cavaglietto@pecbox.net,00288390032,28010
003045,http://comune.cavagliodagogna.no.it,cavaglio.dagogna@cert.ruparpiemonte.it,00288380033,28010
003047,http://comune.cavallirio.novara.it,comune.cavallirio@pec.it,82000490035,28010
003049,http://comune.cerano.no.it,comune@pec.comune.cerano.no.it,00199730037,28065
003051,http://comune.colazza.no.it,colazza@cert.ruparpiemonte.it,00433330032,28010
003052,http://comune.comignago.no.it,comignago@cert.ruparpiemonte.it,00454580036,28060
003055,http://comune.cressa.no.it,cressa@cert.ruparpiemonte.it,00379480031,28012
003058,http://comune.cureggio.no.it,protocollo.cureggio@cert.ruparpiemonte.it,00460910037,28060
003060,http://comune.divignano.no.it,divignano@cert.ruparpiemonte.it,00415310036,28010
003062,http://comune.dormelletto.no.it,comune.dormelletto.no@legalmail.it,81004000030,28040
003065,http://comune.faranovarese.no.it,municipio@pec.comune.faranovarese.no.it,00429030034,28073
003066,http://comune.fontaneto.no.it,protocollo.fontanetodagogna@pec.it,00460900038,28010
003068,http://comune.galliate.no.it/,comunegalliate@legalmail.it,00184500031,28066
003069,http://comune.garbagna.no.it,garbagna.novarese@pcert.it,00423600030,28070
003070,http://comune.gargallo.no.it,gargallo@cert.ruparpiemonte.it,00397470030,28010
003073,http://comune.ghemme.novara.it,municipio@pec.comune.ghemme.novara.it,00167670033,28074
003076,http://comune.gozzano.no.it/,comune@cert.comune.gozzano.no.it,00417290038,28024
003077,http://comune.granozzoconmonticello.no.it,protocollo.granozzo@cert.ruparpiemonte.it,80013960036,28060
003079,http://comune.grignasco.no.it,comune.grignasco@pcert.it,00177080033,28075
003082,http://comune.invorio.no.it,protocollo@pec.comune.invorio.no.it,00415950039,28045
003083,http://comune.landiona.no.it,landiona@pcert.it,80001370032,28064
003084,http://comune.lesa.no.it,LESA@CERT.RUPARPIEMONTE.IT,00439190034,28040
003088,http://comune.maggiora.no.it,protocollo@pec.comune.maggiora.no.it,82000330033,28014
003090,http://comune.mandellovitta.no.it,mandellovitta@pcert.it,80005350030,28060
003091,http://comune.maranoticino.no.it,info@pec.comune.maranoticino.no.it,00280280033,28040
003093,http://comune.massinovisconti.no.it,comune.massinovisconti@legalmail.it,81000410035,28040
003095,http://comune.meina.no.it,meina@postemailcertificata.it,00440750032,28046
003097,http://comune.mezzomerico.no.it,info@pec.comune.mezzomerico.no.it,80009210032,28040
003098,http://comune.miasino.no.it,miasino@cert.ruparpiemonte.it,00452160039,28010
003100,http://comune.momo.no.it,protocollo.momo@cert.ruparpiemonte.it,00265210039,28015
003103,http://comune.nebbiuno.no.it,nebbiuno@cert.ruparpiemonte.it,00433340031,28010
003104,http://comune.nibbiola.no.it,nibbiola@cert.ruparpiemonte.it,00417260031,28070
003106,http://comune.novara.it,archivio@cert.comune.novara.it,00125680033,28100
003108,http://comune.oleggio.no.it/,municipio@pec.comune.oleggio.no.it,00165200031,28047
003109,http://comune.oleggiocastello.no.it,oleggio.castello@cert.ruparpiemonte.it,00165190034,28040
003112,http://comune.ortasangiulio.no.it,protocollo.orta.san.giulio@cert.ruparpiemonte.it,00422690032,28016
003114,http://comune.paruzzaro.no.it,paruzzaro@postemailcertificata.it,00427950035,28040
003115,http://comune.pella.no.it,pella@postemailcertificata.it,00421670035,28010
003116,http://comune.pettenasco.no.it,pettenasco@cert.ruparpiemonte.it,00430240036,28028
003119,http://comune.pisano.novara.it,pisano@cert.ruparpiemonte.it,00433320033,28010
003120,http://comune.pogno.no.it,pogno@cert.ruparpiemonte.it,00435560032,28076
003121,http://comune.pombia.no.it,ufficioprotocollo@comunedipombia.legalmail.it,00315110031,28050
003122,http://comune.prato-sesia.no.it,segreteria@pec.comune.prato-sesia.no.it,82002530036,28077
003129,http://comune.recetto.no.it,recetto@pcert.it,80015980032,28060
003130,http://comune.romagnano-sesia.no.it,romagnano.sesia@cert.ruparpiemonte.it,00270950033,28078
003131,http://comune.romentino.no.it,area.amministrativa@pec.comune.romentino.no.it,00225920032,28068
003133,http://comunesanmauriziodopaglio.no.it,protocollo@pec.comune.sanmauriziodopaglio.no.it,00344700034,28017
003134,http://comune.sannazzarosesia.no.it,san.nazzaro.sesia@cert.ruparpiemonte.it,00364600031,28060
003135,http://comune.sanpietromosezzo.no.it,segreteria.sanpietromosezzo@pcert.it,00415190032,28060
003138,http://comune.sillavengo.no.it,sillavengo@pcert.it,80005290038,28064
003139,http://comune.sizzano.no.it,comune.sizzano@pec.it,80001390030,28070
003140,http://comune.soriso.no.it,soriso@cert.ruparPiemonte.it,82001670031,28010
003141,http://comune.sozzago.no.it,sozzago@cert.ruparpiemonte.it,80005250032,28060
003143,http://comune.suno.novara.it,suno@cert.ruparpiemonte.it,00419850037,28019
003144,http://comune.terdobbiate.no.it,terdobbiate@cert.ruparpiemonte.it,00545720039,28070
003146,http://comune.tornaco.no.it,tornaco@cert.ruparpiemonte.it,80001410036,28070
003149,http://comune.trecate.no.it,trecate@postemailcertificata.it,80005270030,28069
003153,http://comune.vapriodagogna.no.it,vaprio.dagogna@cert.ruparpiemonte.it,00383120037,28010
003154,http://comune.varallopombia.no.it,protocollo@pec.comune.varallopombia.no.it,00366270031,28040
003158,http://comune.vespolate.no.it,vespolate@cert.ruparpiemonte.it,00433300035,28079
003159,http://comune.vicolungo.no.it,vicolungo@pec.intercom.it,00437100035,28060
003164,http://comune.vinzaglio.no.it,vinzaglio@postemailcertificata.it,80001470030,28060
003166,http://comune.gattico-veruno.no.it,comune.gattico-veruno@pcert.it,02581850035,28013
004001,http://comune.acceglio.cn.it,comuneacceglio@pcert.postecert.it,00481380046,12021
004002,http://comune.aisone.cn.it,aisone@cert.ruparpiemonte.it,80003250042,12010
004003,http://comune.alba.cn.it,comune.alba@cert.legalmail.it,00184260040,12051
004004,http://comune.albarettodellatorre.cn.it,comune.albarettotorre.cn@cert.legalmail.it,00487760043,12050
004005,http://comune.alto.cn.it,alto@cert.ruparpiemonte.it,00399150044,12070
004006,http://comune.argentera.cn.it,argentera@cert.ruparpiemonte.it,80003430040,12010
004007,http://comune.arguello.cn.it,comune.arguello.cn@cert.legalmail.it,00564900041,12050
004008,http://comune.bagnasco.cn.it,comune.bagnasco.cn@legalmail.it,00508220043,12071
004009,http://comune.bagnolo.cn.it,comune.bagnolo.cn@legalmail.it,00486530041,12031
004010,http://baldisserodalba.org,baldissero.dalba@cert.ruparpiemonte.it,81000370049,12040
004011,http://comune.barbaresco.cn.it,pec@pec.comune.barbaresco.cn.it,00417680048,12050
004012,http://comune.barge.cn.it,barge@pec.comune.barge.cn.it,00398040048,12032
004013,http://comune.barolo.cn.it,barolo@pec.langabarolo.it,00420860041,12060
004014,http://bastiamondovi.info,bastia.mondovi@cert.ruparpiemonte.it,84001390040,12060
004015,http://comune.battifollo.cn.it,battifollo@cert.ruparpiemonte.it,00541410049,12070
004016,http://comune.beinette.cn.it,protocollo@pec.comune.beinette.cn.it,00395900046,12081
004017,http://comune.bellino.cn.it,bellino@postemailcertificata.it,00534820048,12020
004018,http://comune.belvederelanghe.cn.it,comune.belvederelanghe.cn@legalmail.it,00523920049,12060
004019,http://comune.benevagienna.cn.it,bene.vagienna@cert.ruparpiemonte.it,83000590048,12041
004020,http://comune.benevello.cn.it,comune.benevello.cn@cert.legalmail.it,00490200045,12050
004021,http://comune.bergolo.it,comune.bergolo.cn@cert.legalmail.it,00511030041,12074
004022,http://comune.bernezzo.cn.it,bernezzo@cert.legalmail.it,00479150047,12010
004023,http://comune.bonvicino.cn.it,comune.bonvicino@legalmail.it,00485690044,12060
004024,http://comune.borgomale.cn.it,comune.borgomale.cn@cert.legalmail.it,00468950043,12050
004025,http://comune.borgosandalmazzo.cn.it,protocollo.borgosandalmazzo@legalmail.it,00449510049,12011
004026,http://comune.bosia.cn.it,comune.bosia.cn@cert.legalmail.it,00468290044,12050
